YDR344C	chrIV	1162449	1162006	NaN
YDR345C	chrIV	1164660	1162957	1162856
YDR346C	chrIV	1168659	1167214	1166994
YDR347W	chrIV	1169178	1170143	1170257
YDR348C	chrIV	1171825	1170326	1170140
YDR349C	chrIV	1174176	1172386	1172262
YDR350C	chrIV	1178174	1176120	1176047
YDR351W	chrIV	1178666	1181260	1179911
YDR352W	chrIV	1181801	1182754	1182958
YDR353W	chrIV	1183299	1184258	1184512
YDR354W	chrIV	1184747	1185889	1185934
YDR354C-A	chrIV	1185282	1185139	NaN
YDR356W	chrIV	1186107	1188941	1189211
YDR355C	chrIV	1186369	1186067	NaN
YDR357C	chrIV	1189567	1189199	1189127
YDR358W	chrIV	1190059	1191732	1191383
YDR360W	chrIV	1194598	1195032	NaN
YDR359C	chrIV	1194884	1191936	1195152
YDR361C	chrIV	1196263	1195412	1195306
YDR362C	chrIV	1198697	1196679	1196614
YDR363W	chrIV	1199183	1200553	1200165
YDR363W-A	chrIV	1202128	1202397	1202467
YDR364C	chrIV	1204210	1202843	1202440
YDR365C	chrIV	1206383	1204497	1204402
YDR366C	chrIV	1212836	1212438	NaN
YDR367W	chrIV	1212848	1213614	1213645
YDR368W	chrIV	1213904	1214842	1214984
YDR369C	chrIV	1217580	1215016	1216662
YDR370C	chrIV	1219110	1217782	1217722
YDR371W	chrIV	1219413	1220948	1221017
YDR371C-A	chrIV	1219613	1219509	NaN
YDR372C	chrIV	1222149	1221112	1220932
YDR373W	chrIV	1222759	1223331	NaN
YDR374C	chrIV	1224394	1223474	NaN
YDR374W-A	chrIV	1224757	1225026	1225192
YDR375C	chrIV	1226536	1225166	1225099
YDR376W	chrIV	1226822	1228303	1228335
YDR377W	chrIV	1228611	1228916	1229315
YDR378C	chrIV	1229609	1229349	1229176
YDR379W	chrIV	1230167	1233196	1233231
YDR379C-A	chrIV	1233517	1233278	1233113
YDR380W	chrIV	1234218	1236125	1236246
YDR381W	chrIV	1236558	1238004	1238199
YDR381C-A	chrIV	1238850	1238312	1238200
YDR382W	chrIV	1239492	1239824	1239760
YDR383C	chrIV	1240676	1239960	1239985
YDR384C	chrIV	1242031	1241204	1240960
YDR385W	chrIV	1243230	1245758	1245956
YDR386W	chrIV	1246084	1247982	1247004
YDR387C	chrIV	1249821	1248154	1249027
YDR388W	chrIV	1250186	1251634	1251698
YDR389W	chrIV	1252537	1254501	1254706
YDR390C	chrIV	1256847	1254937	1254844
YDR391C	chrIV	1258056	1257358	1257243
YDR392W	chrIV	1258696	1259709	1259834
YDR393W	chrIV	1259901	1261271	1261435
YDR394W	chrIV	1261681	1262967	1263049
YDR395W	chrIV	1263324	1266158	1266249
YDR396W	chrIV	1266295	1266795	NaN
YDR397C	chrIV	1266898	1266366	1266265
YDR398W	chrIV	1267471	1269402	1269494
YDR399W	chrIV	1270068	1270733	1270841
YDR400W	chrIV	1271063	1272085	1272235
YDR401W	chrIV	1272223	1272786	NaN
YDR402C	chrIV	1273703	1272234	NaN
YDR403W	chrIV	1274602	1276212	1276508
YDR404C	chrIV	1277169	1276654	1276490
YDR405W	chrIV	1277646	1278437	1278538
YDR406W	chrIV	1279210	1283799	1279278
YDR406W-A	chrIV	1283799	1284044	NaN
YDR407C	chrIV	1287938	1284069	1286021
YDR408C	chrIV	1288859	1288215	1288043
YDR409W	chrIV	1289406	1292120	1292365
YDR410C	chrIV	1293091	1292372	1292296
YDR411C	chrIV	1294394	1293369	1293297
YDR412W	chrIV	1294693	1295400	1295342
YDR413C	chrIV	1295411	1294836	NaN
YDR414C	chrIV	1296686	1295598	1295411
YDR415C	chrIV	1298161	1297037	1296943
YDR416W	chrIV	1298432	1301011	1301040
YDR418W	chrIV	1301616	1302113	1302107
YDR417C	chrIV	1301926	1301555	NaN
YDR419W	chrIV	1303174	1305072	1305424
YDR420W	chrIV	1306267	1311675	1311814
YDR421W	chrIV	1312040	1314892	1314917
YDR422C	chrIV	1317773	1315326	1315027
YDR423C	chrIV	1319275	1318046	1317969
YDR424C	chrIV	1319841	1319387	1319336
YDR425W	chrIV	1320064	1321941	1319739
YDR426C	chrIV	1322006	1321629	NaN
YDR427W	chrIV	1322205	1323386	1323467
YDR428C	chrIV	1324239	1323454	1323340
YDR429C	chrIV	1325301	1324477	1325015
YDR431W	chrIV	1328390	1328701	NaN
YDR430C	chrIV	1328470	1325501	1325453
YDR432W	chrIV	1328783	1330027	1330334
YDR433W	chrIV	1329600	1330040	NaN
YDR434W	chrIV	1331237	1332841	1332953
YDR435C	chrIV	1333969	1332983	1332812
YDR436W	chrIV	1334821	1336953	1336348
YDR437W	chrIV	1337352	1337774	1337590
YDR438W	chrIV	1338274	1339386	1339296
YDR439W	chrIV	1339676	1340719	1340879
YDR440W	chrIV	1342493	1344241	1344321
YDR441C	chrIV	1345062	1344517	1344341
YDR442W	chrIV	1345647	1346039	NaN
YDR443C	chrIV	1349938	1345676	1345333
YDR444W	chrIV	1350290	1352353	1352395
YDR445C	chrIV	1352589	1352182	NaN
YDR446W	chrIV	1353725	1354633	1354900
YDR447C	chrIV	1355553	1354829	1354700
YDR448W	chrIV	1356065	1357369	1357363
YDR449C	chrIV	1358902	1357580	1357374
YDR450W	chrIV	1359923	1360798	1360875
YDR451C	chrIV	1362181	1361120	1362034
YDR452W	chrIV	1362878	1364902	1364247
YDR453C	chrIV	1365662	1365072	1364980
YDR454C	chrIV	1366827	1366264	1366152
YDR456W	chrIV	1367485	1369386	1369487
YDR455C	chrIV	1367681	1367373	NaN
YDR457W	chrIV	1369790	1379596	1379679
YDR458C	chrIV	1382046	1380055	1379961
YDR459C	chrIV	1383443	1382319	1382231
YDR460W	chrIV	1383811	1384776	1384878
YDR461W	chrIV	1385176	1385286	NaN
YDR461C-A	chrIV	1385766	1385524	NaN
YDR462W	chrIV	1386073	1386516	1386640
YDR463W	chrIV	1386816	1388375	1388574
YDR464W	chrIV	1388872	1393179	1393357
YDR464C-A	chrIV	1392680	1392492	NaN
YDR465C	chrIV	1394574	1393336	1393162
YDR466W	chrIV	1395121	1397817	1397977
YDR467C	chrIV	1397909	1397583	NaN
YDR468C	chrIV	1398700	1398026	1397899
YDR469W	chrIV	1399015	1399542	1399769
YDR470C	chrIV	1401214	1399706	1399590
YDR471W	chrIV	1401770	1402564	1402754
YDR472W	chrIV	1403322	1404173	1404290
YDR473C	chrIV	1405854	1404445	1404211
YDR475C	chrIV	1410094	1407464	1407344
YDR476C	chrIV	1411127	1410453	1410242
YDR477W	chrIV	1412373	1414274	1414407
YDR478W	chrIV	1414575	1415171	1415236
YDR479C	chrIV	1416874	1415210	1415121
YDR480W	chrIV	1417399	1418370	1417312
YDR481C	chrIV	1420250	1418550	1420249
YDR482C	chrIV	1420838	1420431	1420323
YDR483W	chrIV	1421157	1422485	1422610
YDR484W	chrIV	1422763	1424688	1424756
YDR485C	chrIV	1427207	1424820	1426800
YDR486C	chrIV	1428120	1427431	1427302
YDR487C	chrIV	1428980	1428354	1428243
YDR488C	chrIV	1430789	1429188	NaN
YDR489W	chrIV	1431012	1431896	1432306
YDR490C	chrIV	1434268	1431968	1431790
YDR492W	chrIV	1434924	1435874	1435551
YDR491C	chrIV	1434991	1434500	NaN
YDR493W	chrIV	1436217	1436588	1436685
YDR494W	chrIV	1436930	1438015	1438091
YDR495C	chrIV	1441150	1438115	1438006
YDR496C	chrIV	1443403	1441433	1441187
YDR497C	chrIV	1445467	1443713	1443647
YDR498C	chrIV	1446994	1445843	1445767
YDR499W	chrIV	1447830	1450073	1450314
YDR500C	chrIV	1450853	1450198	1449993
YDR501W	chrIV	1451353	1452918	1453100
YDR502C	chrIV	1454464	1453310	1453008
YDR503C	chrIV	1455866	1455042	1454826
YDR504C	chrIV	1456694	1456311	1456067
YDR505C	chrIV	1459220	1456695	1459295
YDR506C	chrIV	1461554	1459728	NaN
YDR507C	chrIV	1465786	1462358	1462170
YDR509W	chrIV	1468226	1468573	NaN
YDR508C	chrIV	1468444	1466453	1468388
YDR510W	chrIV	1469400	1469705	1469888
YDR510C-A	chrIV	1469811	1469695	NaN
YDR511W	chrIV	1470017	1470418	1470492
YDR513W	chrIV	1471017	1471448	1471544
YDR512C	chrIV	1471063	1470500	1470384
YDR514C	chrIV	1472999	1471548	1471652
YDR515W	chrIV	1473429	1474772	1474776
YDR516C	chrIV	1476476	1474974	1476509
YDR517W	chrIV	1477239	1478357	1478479
YDR518W	chrIV	1478608	1480161	1480206
YDR519W	chrIV	1480425	1480832	1481008
YDR521W	chrIV	1483141	1483476	NaN
YDR520C	chrIV	1483403	1481085	1482727
YDR522C	chrIV	1485303	1483795	NaN
YDR523C	chrIV	1487038	1485566	NaN
YDR524C	chrIV	1488990	1487542	1487266
YDR524W-C	chrIV	1489403	1489492	1489348
YDR524C-B	chrIV	1489798	1489598	1489330
YDR525W	chrIV	1489905	1490234	NaN
YDR524C-A	chrIV	1489990	1489871	NaN
YDR525W-A	chrIV	1490596	1490835	1491059
YDR527W	chrIV	1491094	1492413	1492486
YDR526C	chrIV	1491545	1491075	NaN
YDR528W	chrIV	1494586	1495857	1495791
YDR529C	chrIV	1496548	1496165	1496161
YDR530C	chrIV	1497768	1496791	1496665
YDR531W	chrIV	1498232	1499335	1499381
YDR532C	chrIV	1500553	1499396	1499326
YDR533C	chrIV	1502160	1501447	1501370
YDR534C	chrIV	1504900	1503314	1503099
YDR535C	chrIV	1507362	1506606	NaN
YDR536W	chrIV	1508005	1509714	1507916
YDR538W	chrIV	1510902	1511630	1511854
YDR537C	chrIV	1511461	1510856	NaN
YDR539W	chrIV	1512094	1513605	1513659
YDR540C	chrIV	1517675	1517136	1516917
YDR541C	chrIV	1520698	1519664	1520257
YDR542W	chrIV	1523249	1523611	NaN
TEL04R-XC	chrIV	1524625	1525089	NaN
YDR543C	chrIV	1524933	1524634	NaN
TEL04R-XR	chrIV	1525090	1525370	NaN
TEL04R-YP	chrIV	1525467	1531933	NaN
YDR544C	chrIV	1525523	1525095	NaN
YDR545W	chrIV	1526321	1531711	NaN
YDR545C-A	chrIV	1531342	1530863	NaN
YEL077W-A	chrV	630	1112	NaN
YEL077C	chrV	4097	264	NaN
YEL075W-A	chrV	4870	5481	NaN
YEL076C-A	chrV	5114	4185	NaN
YEL076C	chrV	5114	4464	NaN
YEL075C	chrV	5713	5345	NaN
YEL074W	chrV	6126	6464	NaN
TEL05L-YP	chrV	6278	1	NaN
TEL05L-XC	chrV	6473	6279	NaN
YEL073C	chrV	7553	7230	6730
YEL072W	chrV	13720	14415	13761
YEL071W	chrV	16355	17845	17893
YEL070W	chrV	19589	21097	21226
YEL069C	chrV	23231	21537	21451
YEL068C	chrV	25978	25646	NaN
YEL066W	chrV	26667	27206	27285
YEL067C	chrV	26776	26189	27097
YEL065W	chrV	27657	29543	29623
YEL064C	chrV	31239	29797	29540
YEL063C	chrV	33466	31694	31939
YEL062W	chrV	34407	36254	35325
YEL061C	chrV	39537	36535	36309
YEL060C	chrV	41953	40046	41840
YEL059C-A	chrV	42624	42400	42289
YEL059W	chrV	42652	42960	NaN
YEL058W	chrV	43252	44925	45002
YEL057C	chrV	45721	45020	44900
YEL056W	chrV	47168	48373	48485
YEL055C	chrV	51539	48471	48294
YEL053W-A	chrV	52908	53255	NaN
YEL054C	chrV	53218	52721	52480
YEL053C	chrV	56102	53901	53793
YEL052W	chrV	56571	58100	58169
YEL051W	chrV	58378	59148	59337
YEL050W-A	chrV	59549	59740	NaN
YEL050C	chrV	60851	59670	59515
YEL049W	chrV	63728	64090	63623
YEL048C	chrV	65167	64709	64458
YEL047C	chrV	66797	65385	66244
YEL046C	chrV	68792	67629	67504
YEL045C	chrV	69265	68840	NaN
YEL044W	chrV	69757	70257	70312
YEL043W	chrV	70478	73348	73463
YEL042W	chrV	73771	75327	75467
YEL041W	chrV	75944	77431	76463
YEL040W	chrV	78053	79456	78547
YEL039C	chrV	79977	79636	NaN
YEL038W	chrV	80462	81145	81198
YEL037C	chrV	82603	81407	81252
YEL036C	chrV	84552	83050	82967
YEL035C	chrV	85545	85045	85439
YEL034W	chrV	85676	86149	86188
YEL033W	chrV	86179	86598	86369
YEL034C-A	chrV	86215	85613	NaN
YEL032W	chrV	86937	89852	90072
YEL032C-A	chrV	87201	87040	NaN
YEL031W	chrV	90258	93905	94002
YEL030W	chrV	94644	96578	96806
YEL030C-A	chrV	94897	94583	NaN
YEL029C	chrV	97796	96858	96739
YEL028W	chrV	98668	99129	NaN
YEL027W	chrV	100769	101251	101529
YEL026W	chrV	101943	102323	102439
YEL025C	chrV	106147	102581	102400
YEL024W	chrV	107260	107907	107707
YEL023C	chrV	110552	108504	110622
YEL022W	chrV	111421	115800	115968
YEL021W	chrV	116167	116970	117026
YEL020W-A	chrV	117211	117474	117570
YEL020C-B	chrV	117380	117183	NaN
YEL020C	chrV	120299	118617	118352
YEL019C	chrV	121301	120498	NaN
YEL018W	chrV	121471	122310	122012
YEL018C-A	chrV	121988	121455	NaN
YEL017C-A	chrV	122929	122798	122254
YEL017W	chrV	123657	124670	124762
YEL016C	chrV	126218	124737	124643
YEL015W	chrV	126629	128284	128369
YEL014C	chrV	128608	128303	NaN
YEL013W	chrV	128825	130561	131008
YEL012W	chrV	131772	132551	132663
YEL011W	chrV	133120	135234	135284
YEL010W	chrV	136279	136629	NaN
YEL009C-A	chrV	136778	136371	NaN
YEL009C	chrV	139763	138918	138821
YEL008W	chrV	140512	140892	NaN
YEL008C-A	chrV	140818	140726	NaN
YEL007W	chrV	141892	143892	143925
YEL006W	chrV	144327	145334	145715
YEL005C	chrV	146755	145907	145722
YEL004W	chrV	146951	147979	148020
YEL003W	chrV	148176	148599	148717
YEL002C	chrV	150014	148722	148579
YEL001C	chrV	150978	150301	150204
YER001W	chrV	153520	155808	155913
YER002W	chrV	156803	157498	157363
YER003C	chrV	159118	157736	157484
YER004W	chrV	159580	160275	160534
YER005W	chrV	160550	162442	162574
YER006W	chrV	162723	164285	164336
YER007W	chrV	164527	166083	166167
YER006C-A	chrV	164661	164344	NaN
YER007C-A	chrV	166885	166237	166060
YER008C	chrV	171818	167808	170513
YER009W	chrV	172115	172492	172668
YER010C	chrV	173338	172634	172517
YER011W	chrV	175248	176012	176073
YER012W	chrV	177835	178431	178613
YER013W	chrV	178841	182278	180918
YER014W	chrV	182600	184219	184311
YER015W	chrV	184541	186775	186905
YER014C-A	chrV	184700	183731	184049
YER016W	chrV	188277	189311	189343
YER017C	chrV	191788	189503	191063
YER018C	chrV	192624	191959	191883
YER019W	chrV	192797	194230	192692
YER019C-A	chrV	194539	194273	194167
YER020W	chrV	195168	196517	196717
YER021W	chrV	196948	198519	198424
YER022W	chrV	198812	200875	200978
YER023W	chrV	201076	201936	202006
YER023C-A	chrV	201734	201522	NaN
YER024W	chrV	202192	204963	205074
YER025W	chrV	205251	206834	205443
YER026C	chrV	208474	207644	207513
YER027C	chrV	210232	208979	208960
YER028C	chrV	211876	210692	210632
YER029C	chrV	213177	212587	212805
YER030W	chrV	213437	213898	214020
YER031C	chrV	214747	214076	213907
YER032W	chrV	215063	217693	217962
YER033C	chrV	221287	218057	217892
YER034W	chrV	221846	222403	222602
YER035W	chrV	222639	223076	223244
YER036C	chrV	225199	223367	223277
YER037W	chrV	225889	226854	225927
YER038C	chrV	228252	226858	NaN
YER038W-A	chrV	228451	228831	NaN
YER039C	chrV	229205	228456	229195
YER039C-A	chrV	229481	229263	NaN
YER040W	chrV	229795	231987	231483
YER041W	chrV	232461	234740	234388
YER042W	chrV	234937	235491	235668
YER043C	chrV	237119	235770	235548
YER044C	chrV	238016	237570	237433
YER044C-A	chrV	239774	238460	NaN
YER045C	chrV	241501	240032	239911
YER046W	chrV	243180	243611	243205
YER046W-A	chrV	243700	244029	NaN
YER047C	chrV	246503	243810	243676
YER048C	chrV	248157	246982	246843
YER048W-A	chrV	250718	251002	251346
YER049W	chrV	251728	253662	251669
YER050C	chrV	254387	253971	253851
YER051W	chrV	254656	256134	256110
YER052C	chrV	257958	256375	256211
YER053C	chrV	259639	258737	258596
YER053C-A	chrV	261046	260933	260634
YER054C	chrV	263698	262052	261863
YER055C	chrV	265785	264892	264805
YER056C	chrV	268113	266512	266391
YER056C-A	chrV	270185	269423	269323
YER057C	chrV	271126	270737	270644
YER058W	chrV	271768	272091	272203
YER059W	chrV	272624	273886	273959
YER060W	chrV	274567	276153	276265
YER060W-A	chrV	276572	278164	276376
YER061C	chrV	279626	278298	278150
YER062C	chrV	280682	279930	279813
YER063W	chrV	281710	282366	282566
YER064C	chrV	284222	282705	282463
YER065C	chrV	286914	285241	285123
YER066W	chrV	290242	290799	290230
YER067W	chrV	292066	292551	292642
YER066C-A	chrV	292203	291703	NaN
YER067C-A	chrV	292563	292240	NaN
YER068W	chrV	293050	294813	293428
YER069W	chrV	295410	298001	298147
YER068C-A	chrV	295732	295301	NaN
YER070W	chrV	298950	301616	301755
YER071C	chrV	302327	301947	301816
YER072W	chrV	302806	303195	303338
YER073W	chrV	304030	305592	305668
YER074W	chrV	306323	307196	307120
YER074W-A	chrV	307653	308123	308194
YER075C	chrV	311199	308413	308288
YER076W-A	chrV	313390	313737	NaN
YER076C	chrV	313498	312590	312289
YER077C	chrV	316600	314534	314473
YER078C	chrV	318342	316807	316729
YER078W-A	chrV	318646	318810	NaN
YER079W	chrV	318920	319552	319302
YER080W	chrV	319963	321846	321876
YER079C-A	chrV	320240	319902	NaN
YER081W	chrV	322686	324095	322751
YER082C	chrV	325936	324272	324261
YER083C	chrV	327031	326174	326130
YER084W	chrV	327065	327451	NaN
YER084W-A	chrV	327598	328110	NaN
YER085C	chrV	328140	327619	327495
YER086W	chrV	328477	330207	330345
YER087W	chrV	330576	332306	332465
YER087C-A	chrV	332368	331817	NaN
YER087C-B	chrV	332830	332582	332368
YER088C	chrV	335188	333176	335257
YER088W-B	chrV	335927	336073	NaN
YER088C-A	chrV	336019	335696	NaN
YER089C	chrV	337340	335946	335874
YER090W	chrV	337949	339472	339576
YER090C-A	chrV	338411	338322	NaN
YER091C	chrV	342167	339864	339484
YER091C-A	chrV	342611	342390	NaN
YER092W	chrV	342855	343232	343489
YER093C	chrV	347612	343320	343182
YER093C-A	chrV	348400	347912	347792
YER094C	chrV	349346	348729	348569
YER095W	chrV	349980	351182	351376
YER096W	chrV	351698	353236	353401
YER097W	chrV	355140	355469	NaN
YER098W	chrV	355466	357730	357795
YER099C	chrV	359061	358105	358026
YER100W	chrV	359562	360314	360405
YER101C	chrV	361794	360502	361828
YER102W	chrV	363100	363702	363764
YER103W	chrV	364589	366517	366150
YER104W	chrV	366802	367428	367808
YER105C	chrV	372013	367838	367704
YER106W	chrV	372326	373234	373461
YER107W-A	chrV	374394	374714	NaN
YER107C	chrV	374545	373448	373462
YER109C	chrV	377614	375215	374868
YER110C	chrV	382103	378762	378604
YER111C	chrV	385876	382595	385662
YER112W	chrV	387232	387795	387908
YER113C	chrV	390052	387932	388366
YER114C	chrV	393712	390590	390346
YER115C	chrV	394867	394292	394170
YER116C	chrV	396172	395348	394988
YER117W	chrV	396769	397653	397791
YER118C	chrV	399055	397952	397766
YER119C	chrV	400842	399496	399396
YER120W	chrV	401135	401869	401963
YER119C-A	chrV	401238	400867	NaN
YER121W	chrV	402375	402719	402264
YER122C	chrV	404352	402871	402723
YER123W	chrV	404813	406387	406811
YER124C	chrV	409063	407342	406981
YER125W	chrV	410189	412618	411599
YER126C	chrV	414179	413394	413242
YER127W	chrV	414481	415554	415748
YER128W	chrV	415859	416470	416635
YER129W	chrV	417281	420709	417787
YER130C	chrV	422446	421115	421651
YER131W	chrV	423952	424311	424875
YER132C	chrV	430449	425188	428878
YER133W	chrV	432495	433958	434179
YER133W-A	chrV	437191	437532	NaN
YER134C	chrV	437803	437267	436989
YER135C	chrV	438344	437952	NaN
YER136W	chrV	439616	440971	440366
YER137W-A	chrV	441575	441880	NaN
YER137C	chrV	441819	441373	441376
YER138W-A	chrV	449474	449578	449592
YER139C	chrV	451243	450563	450358
YER140W	chrV	451565	453235	452816
YER141W	chrV	453459	454919	453458
YER142C	chrV	456036	455146	456247
YER143W	chrV	456319	457605	457709
YER144C	chrV	460223	457806	457682
YER145C	chrV	461740	460526	460343
YER146W	chrV	462585	462866	462873
YER145C-A	chrV	462823	462386	NaN
YER147C	chrV	464842	462968	464701
YER148W	chrV	465303	466025	466099
YER147C-A	chrV	465613	465203	NaN
YER148W-A	chrV	466185	466763	NaN
YER149C	chrV	467470	466208	467202
YER150W	chrV	468370	468816	468727
YER151C	chrV	472424	469686	469651
YER152W-A	chrV	473485	474051	NaN
YER152C	chrV	473988	472657	472605
YER153C	chrV	474805	474041	NaN
YER154W	chrV	475020	476228	476306
YER155C	chrV	482848	476345	476192
YER156C	chrV	484341	483325	483204
YER157W	chrV	484788	487193	484751
YER158C	chrV	490578	488857	488717
YER158W-A	chrV	491487	491702	NaN
YER159C	chrV	491958	491530	491382
YER161C	chrV	500348	499347	499069
YER162C	chrV	502894	500630	501302
YER163C	chrV	503782	503084	503017
YER164W	chrV	505392	509798	509920
YER165W	chrV	510373	512106	512157
YER166W	chrV	512744	517459	517589
YER165C-A	chrV	512983	512627	NaN
YER167W	chrV	518216	520771	520748
YER168C	chrV	522669	521029	520966
YER169W	chrV	523369	525759	525919
YER170W	chrV	525974	526651	526883
YER171W	chrV	527082	529418	529517
YER172C	chrV	536021	529530	529400
YER173W	chrV	536300	538279	537024
YER172C-A	chrV	536655	536275	NaN
YER174C	chrV	539168	538434	539174
YER175C	chrV	540363	539464	539280
YER175W-A	chrV	540650	540814	NaN
YER176W	chrV	541690	545055	545169
YER177W	chrV	545611	546414	546587
YER178W	chrV	546817	548079	548209
YER179W	chrV	548421	549517	548343
YER180C	chrV	550527	549724	549660
YER180C-A	chrV	551122	550865	551023
YER181C	chrV	551796	551473	NaN
YER182W	chrV	552525	553259	553372
YER183C	chrV	553969	553334	553287
YER184C	chrV	558680	556296	555945
YER185W	chrV	559454	560365	559440
YER186C	chrV	562625	561705	561486
YER187W	chrV	566230	566655	566634
YER188W	chrV	568040	568759	NaN
TEL05R-XC	chrV	569599	570060	NaN
YER188C-A	chrV	569907	569608	569712
TEL05R-YP	chrV	570330	576874	NaN
YER189W	chrV	571155	571523	NaN
YER190W	chrV	571480	576525	NaN
YER190C-A	chrV	575379	574804	NaN
YER190C-B	chrV	576162	575680	NaN
YFL068W	chrVI	53	535	NaN
YFL067W	chrVI	836	1363	NaN
YFL066C	chrVI	2615	1437	NaN
YFL065C	chrVI	3338	3030	NaN
YFL064C	chrVI	3846	3322	NaN
TEL06L-YP	chrVI	4684	1	NaN
YFL063W	chrVI	5066	5521	NaN
TEL06L-XC	chrVI	5530	5068	NaN
YFL062W	chrVI	6426	7565	6877
YFL061W	chrVI	9545	10222	NaN
YFL060C	chrVI	10969	10301	NaN
YFL059W	chrVI	11363	12259	NaN
YFL058W	chrVI	12929	13951	NaN
YFL057C	chrVI	14763	14305	14191
YFL056C	chrVI	15431	14793	15652
YFL055W	chrVI	17004	18680	16885
YFL054C	chrVI	22787	20847	20784
YFL053W	chrVI	23423	25198	NaN
YFL052W	chrVI	28232	29629	28405
YFL051C	chrVI	30540	30058	NaN
YFL050C	chrVI	35848	33272	36344
YFL049W	chrVI	36803	38674	38829
YFL048C	chrVI	40180	38843	38725
YFL047W	chrVI	40421	42565	41893
YFL046W	chrVI	42815	43438	43541
YFL045C	chrVI	44392	43628	43468
YFL044C	chrVI	45560	44655	44595
YFL042C	chrVI	47744	45720	45656
YFL041W-A	chrVI	48734	48925	NaN
YFL041W	chrVI	49139	51007	51021
YFL040W	chrVI	51350	52972	51182
YFL039C	chrVI	54696	53260	53183
YFL038C	chrVI	55986	55366	55263
YFL037W	chrVI	56336	57709	57651
YFL036W	chrVI	58782	62837	61231
YFL034C-B	chrVI	63993	63016	NaN
YFL034C-A	chrVI	64932	64243	64161
YFL034W	chrVI	65477	68698	68348
YFL033C	chrVI	74427	69115	74489
YFL032W	chrVI	74872	75192	NaN
YFL031W	chrVI	75179	76147	76562
YFL031C-A	chrVI	76115	76014	NaN
YFL030W	chrVI	76831	77988	78237
YFL029C	chrVI	79161	78055	79031
YFL028C	chrVI	80213	79344	79266
YFL027C	chrVI	81912	80419	80360
YFL026W	chrVI	82580	83875	83039
YFL025C	chrVI	87234	84145	83969
YFL024C	chrVI	90345	87847	87439
YFL023W	chrVI	90986	93376	93465
YFL022C	chrVI	95010	93499	93394
YFL021W	chrVI	95966	97498	96147
YFL021C-A	chrVI	96615	95761	NaN
YFL020C	chrVI	99599	99231	NaN
YFL019C	chrVI	100605	100252	NaN
YFL018C	chrVI	103127	101628	101533
YFL017W-A	chrVI	103699	103932	104016
YFL017C	chrVI	104462	103983	103793
YFL016C	chrVI	106236	104701	104777
YFL015W-A	chrVI	106415	106732	NaN
YFL015C	chrVI	106963	106469	NaN
YFL014W	chrVI	107256	107585	107776
YFL013W-A	chrVI	107799	108602	NaN
YFL012W-A	chrVI	109810	110184	NaN
YFL013C	chrVI	109930	107852	107781
YFL012W	chrVI	110647	111093	110535
YFL011W	chrVI	112345	113985	112489
YFL010W-A	chrVI	114990	115274	115097
YFL010C	chrVI	115743	115108	114965
YFL009W	chrVI	116145	118484	118571
YFL008W	chrVI	119429	123106	123198
YFL007W	chrVI	123479	129910	129982
YFL005W	chrVI	130334	130981	131197
YFL004W	chrVI	131810	134296	134368
YFL003C	chrVI	137157	134521	137476
YFL002C	chrVI	146934	145114	144977
YFL001W	chrVI	147131	148459	148436
YFR001W	chrVI	149110	149724	149794
YFR002W	chrVI	150016	152535	152621
YFR003C	chrVI	153124	152657	152458
YFR004W	chrVI	153393	154313	154156
YFR005C	chrVI	155873	154527	154520
YFR006W	chrVI	156145	157752	157820
YFR007W	chrVI	159299	160360	160420
YFR008W	chrVI	160535	161200	161543
YFR009W	chrVI	162488	164746	164825
YFR009W-A	chrVI	163875	164132	NaN
YFR010W	chrVI	165067	166566	166233
YFR010W-A	chrVI	166728	166916	NaN
YFR011C	chrVI	167258	166746	166572
YFR012W	chrVI	167888	168496	167538
YFR012W-A	chrVI	169224	169310	NaN
YFR013W	chrVI	169922	172285	172437
YFR014C	chrVI	173877	172537	172308
YFR015C	chrVI	176391	174265	174117
YFR016C	chrVI	180743	177042	176987
YFR017C	chrVI	182861	182274	182189
YFR018C	chrVI	184222	183131	183167
YFR019W	chrVI	184502	191338	191398
YFR020W	chrVI	192737	193435	NaN
YFR021W	chrVI	194812	196314	196399
YFR022W	chrVI	196833	199034	199124
YFR023W	chrVI	199874	201709	NaN
YFR024C-A	chrVI	203433	201960	201799
YFR025C	chrVI	204750	203743	203605
YFR026C	chrVI	206257	205748	205653
YFR027W	chrVI	207452	208297	207524
YFR028C	chrVI	210068	208413	208011
YFR029W	chrVI	210937	212973	213013
YFR030W	chrVI	213312	216419	NaN
YFR031C	chrVI	220106	216594	216532
YFR031C-A	chrVI	221418	220507	220466
YFR032C	chrVI	222959	222090	223148
YFR032C-A	chrVI	223437	223258	223218
YFR032C-B	chrVI	223973	223710	NaN
YFR033C	chrVI	224769	224326	224608
YFR034C	chrVI	225958	225020	NaN
YFR034W-A	chrVI	226022	226309	NaN
YFR035C	chrVI	226465	226121	226137
YFR036W	chrVI	226963	227337	NaN
YFR036W-A	chrVI	227451	228101	NaN
YFR037C	chrVI	229186	227513	227332
YFR038W	chrVI	229380	231941	232020
YFR039C	chrVI	233544	232012	232949
YFR040W	chrVI	234242	237250	234189
YFR041C	chrVI	238255	237368	237425
YFR042W	chrVI	238458	239060	239144
YFR043C	chrVI	239827	239114	239916
YFR044C	chrVI	241437	239992	NaN
YFR045W	chrVI	241998	242999	242892
YFR046C	chrVI	244159	243074	244153
YFR047C	chrVI	245166	244279	244739
